folio,from_civic_number,street_name,property_postal_code,neighbourhood_code,legal_type,year_built,current_land_value,current_improvement_value,tax_assessment_year
040698680000,,DUNBAR ST,V6S 2C9,003,LAND,1926,1880000.0,35900.0,2024
040698790000,,DUNBAR ST,V6S 2C8,003,LAND,1931,2191000.0,81400.0,2025
040698790000,,DUNBAR ST,V6S 2C8,003,LAND,1931,1577000.0,105000.0,2020
040698790000,,DUNBAR ST,V6S 2C8,003,LAND,1931,2062000.0,91200.0,2024
040698790000,,DUNBAR ST,V6S 2C8,003,LAND,1931,1938000.0,107000.0,2022
040698790000,,DUNBAR ST,V6S 2C8,003,LAND,1931,1962000.0,100000.0,2023
040698790000,,DUNBAR ST,V6S 2C8,003,LAND,1931,1706000.0,101000.0,2021
040698800000,,DUNBAR ST,V6S 2C9,003,LAND,1931,1774000.0,41000.0,2022
040698800000,,DUNBAR ST,V6S 2C9,003,LAND,1931,1880000.0,37300.0,2024
040698800000,,DUNBAR ST,V6S 2C9,003,LAND,1931,1998000.0,42300.0,2025
040698800000,,DUNBAR ST,V6S 2C9,003,LAND,1931,1789000.0,39100.0,2023
040698800000,,DUNBAR ST,V6S 2C9,003,LAND,1931,1377000.0,41000.0,2020
040698800000,,DUNBAR ST,V6S 2C9,003,LAND,1931,1503000.0,39000.0,2021
040698920000,,DUNBAR ST,V6S 2C9,003,LAND,1945,1838000.0,41000.0,2024
040698920000,,DUNBAR ST,V6S 2C9,003,LAND,1945,1750000.0,40700.0,2023
040698920000,,DUNBAR ST,V6S 2C9,003,LAND,1945,1953000.0,39000.0,2025
040698920000,,DUNBAR ST,V6S 2C9,003,LAND,1945,1483000.0,34800.0,2021
040698920000,,DUNBAR ST,V6S 2C9,003,LAND,1945,1735000.0,40100.0,2022
040698920000,,DUNBAR ST,V6S 2C9,003,LAND,1945,1359000.0,37400.0,2020
040698950000,,DUNBAR ST,V6S 2C8,003,LAND,1931,1612000.0,126000.0,2020
040698950000,,DUNBAR ST,V6S 2C8,003,LAND,1931,1985000.0,129000.0,2022
040698950000,,DUNBAR ST,V6S 2C8,003,LAND,1931,1744000.0,121000.0,2021
040698950000,,DUNBAR ST,V6S 2C8,003,LAND,1931,2245000.0,94400.0,2025
040698950000,,DUNBAR ST,V6S 2C8,003,LAND,1931,2113000.0,105000.0,2024
040698950000,,DUNBAR ST,V6S 2C8,003,LAND,1931,2011000.0,116000.0,2023
040701070000,,DUNBAR ST,V6S 2E1,003,LAND,1926,1849000.0,37900.0,2023
040701070000,,DUNBAR ST,V6S 2E1,003,LAND,1926,1827000.0,38900.0,2022
040701070000,,DUNBAR ST,V6S 2E1,003,LAND,1926,1419000.0,38200.0,2020
040701070000,,DUNBAR ST,V6S 2E1,003,LAND,1926,1943000.0,37200.0,2024
040701070000,,DUNBAR ST,V6S 2E1,003,LAND,1926,1548000.0,36300.0,2021
040701070000,,DUNBAR ST,V6S 2E1,003,LAND,1926,2064000.0,34000.0,2025
040701080000,,DUNBAR ST,V6S 2E2,003,LAND,1944,1360000.0,44800.0,2020
040701080000,,DUNBAR ST,V6S 2E2,003,LAND,1944,1483000.0,39500.0,2021
040701080000,,DUNBAR ST,V6S 2E2,003,LAND,1944,1954000.0,40600.0,2025
040701080000,,DUNBAR ST,V6S 2E2,003,LAND,1944,1751000.0,44800.0,2023
040701080000,,DUNBAR ST,V6S 2E2,003,LAND,1944,1840000.0,44000.0,2024
040701080000,,DUNBAR ST,V6S 2E2,003,LAND,1944,1736000.0,44600.0,2022
040701190000,,DUNBAR ST,V6S 2E1,003,LAND,1926,1849000.0,25400.0,2023
040701190000,,DUNBAR ST,V6S 2E1,003,LAND,1926,1548000.0,25900.0,2021
040701190000,,DUNBAR ST,V6S 2E1,003,LAND,1926,1827000.0,27200.0,2022
040701190000,,DUNBAR ST,V6S 2E1,003,LAND,1926,2064000.0,38200.0,2025
040701190000,,DUNBAR ST,V6S 2E1,003,LAND,1926,1943000.0,24300.0,2024
040701190000,,DUNBAR ST,V6S 2E1,003,LAND,1926,1419000.0,27200.0,2020
040701200000,,DUNBAR ST,V6S 2E2,003,LAND,1944,1736000.0,32800.0,2022
040701200000,,DUNBAR ST,V6S 2E2,003,LAND,1944,1360000.0,30600.0,2020
040701200000,,DUNBAR ST,V6S 2E2,003,LAND,1944,1954000.0,30800.0,2025
040701200000,,DUNBAR ST,V6S 2E2,003,LAND,1944,1483000.0,28200.0,2021
040701200000,,DUNBAR ST,V6S 2E2,003,LAND,1944,1751000.0,32400.0,2023
040701200000,,DUNBAR ST,V6S 2E2,003,LAND,1944,1840000.0,32700.0,2024
040701310000,,DUNBAR ST,V6S 2E1,003,LAND,1922,1943000.0,22300.0,2024
040701310000,,DUNBAR ST,V6S 2E1,003,LAND,1922,1419000.0,22300.0,2020
040701310000,,DUNBAR ST,V6S 2E1,003,LAND,1922,1827000.0,24000.0,2022
040701310000,,DUNBAR ST,V6S 2E1,003,LAND,1922,2064000.0,28800.0,2025
040701310000,,DUNBAR ST,V6S 2E1,003,LAND,1922,1548000.0,21200.0,2021
040701310000,,DUNBAR ST,V6S 2E1,003,LAND,1922,1849000.0,22900.0,2023
040701320000,,DUNBAR ST,V6S 2E2,003,LAND,1990,1736000.0,313000.0,2022
040701320000,,DUNBAR ST,V6S 2E2,003,LAND,1990,1840000.0,314000.0,2024
040701320000,,DUNBAR ST,V6S 2E2,003,LAND,1990,1954000.0,308000.0,2025
040701320000,,DUNBAR ST,V6S 2E2,003,LAND,1990,1751000.0,325000.0,2023
040701320000,,DUNBAR ST,V6S 2E2,003,LAND,1990,1360000.0,306000.0,2020
040701320000,,DUNBAR ST,V6S 2E2,003,LAND,1990,1483000.0,299000.0,2021
040701430000,,DUNBAR ST,V6S 2E1,003,LAND,1925,1548000.0,26600.0,2021
040701430000,,DUNBAR ST,V6S 2E1,003,LAND,1925,1849000.0,29200.0,2023
040701430000,,DUNBAR ST,V6S 2E1,003,LAND,1925,1419000.0,27300.0,2020
040701430000,,DUNBAR ST,V6S 2E1,003,LAND,1925,1827000.0,29200.0,2022
040701430000,,DUNBAR ST,V6S 2E1,003,LAND,1925,2064000.0,34200.0,2025
040701430000,,DUNBAR ST,V6S 2E1,003,LAND,1925,1943000.0,29200.0,2024
040701480000,,DUNBAR ST,V6S 2E2,003,LAND,1990,1483000.0,437000.0,2021
040701480000,,DUNBAR ST,V6S 2E2,003,LAND,1990,1751000.0,512000.0,2023
040701480000,,DUNBAR ST,V6S 2E2,003,LAND,1990,1736000.0,474000.0,2022
040701480000,,DUNBAR ST,V6S 2E2,003,LAND,1990,1840000.0,501000.0,2024
040701480000,,DUNBAR ST,V6S 2E2,003,LAND,1990,1360000.0,439000.0,2020
040701480000,,DUNBAR ST,V6S 2E2,003,LAND,1990,1954000.0,499000.0,2025
040701550000,,DUNBAR ST,V6S 2E1,003,LAND,1928,1827000.0,87300.0,2022
040701550000,,DUNBAR ST,V6S 2E1,003,LAND,1928,1943000.0,79600.0,2024
040701550000,,DUNBAR ST,V6S 2E1,003,LAND,1928,2064000.0,78800.0,2025
040701550000,,DUNBAR ST,V6S 2E1,003,LAND,1928,1548000.0,76500.0,2021
040701550000,,DUNBAR ST,V6S 2E1,003,LAND,1928,1419000.0,78200.0,2020
040701550000,,DUNBAR ST,V6S 2E1,003,LAND,1928,1849000.0,82700.0,2023
040701560000,,DUNBAR ST,V6S 2E2,003,LAND,1930,1777000.0,368000.0,2022
040701560000,,DUNBAR ST,V6S 2E2,003,LAND,1930,1504000.0,329000.0,2021
040701560000,,DUNBAR ST,V6S 2E2,003,LAND,1930,1378000.0,334000.0,2020
040701560000,,DUNBAR ST,V6S 2E2,003,LAND,1930,1883000.0,334000.0,2024
040701560000,,DUNBAR ST,V6S 2E2,003,LAND,1930,1792000.0,359000.0,2023
040701560000,,DUNBAR ST,V6S 2E2,003,LAND,1930,2001000.0,309000.0,2025
040701610000,,DUNBAR ST,V6S 2E1,003,LAND,1922,1419000.0,12400.0,2020
040701610000,,DUNBAR ST,V6S 2E1,003,LAND,1922,1943000.0,13200.0,2024
040701610000,,DUNBAR ST,V6S 2E1,003,LAND,1922,1548000.0,12000.0,2021
040701610000,,DUNBAR ST,V6S 2E1,003,LAND,1922,1827000.0,13200.0,2022
040701610000,,DUNBAR ST,V6S 2E1,003,LAND,1922,1849000.0,13200.0,2023
040701610000,,DUNBAR ST,V6S 2E1,003,LAND,1922,2064000.0,21900.0,2025
040701680000,,DUNBAR ST,V6S 2E2,003,LAND,1930,1883000.0,85800.0,2024
040701680000,,DUNBAR ST,V6S 2E2,003,LAND,1930,1792000.0,88200.0,2023
040701680000,,DUNBAR ST,V6S 2E2,003,LAND,1930,1504000.0,83000.0,2021
040701680000,,DUNBAR ST,V6S 2E2,003,LAND,1930,1378000.0,94400.0,2020
040701680000,,DUNBAR ST,V6S 2E2,003,LAND,1930,2001000.0,77900.0,2025
040701680000,,DUNBAR ST,V6S 2E2,003,LAND,1930,1777000.0,92600.0,2022
040701790000,,DUNBAR ST,V6S 2E1,003,LAND,1927,2064000.0,82200.0,2025
040701790000,,DUNBAR ST,V6S 2E1,003,LAND,1927,1827000.0,77100.0,2022
040701790000,,DUNBAR ST,V6S 2E1,003,LAND,1927,1548000.0,73500.0,2021
040701790000,,DUNBAR ST,V6S 2E1,003,LAND,1927,1419000.0,76800.0,2020
040701790000,,DUNBAR ST,V6S 2E1,003,LAND,1927,1943000.0,71800.0,2024
040701790000,,DUNBAR ST,V6S 2E1,003,LAND,1927,1849000.0,74600.0,2023
040701800000,,DUNBAR ST,V6S 2E2,003,LAND,1925,1777000.0,39600.0,2022
040701800000,,DUNBAR ST,V6S 2E2,003,LAND,1925,1504000.0,37000.0,2021
040701800000,,DUNBAR ST,V6S 2E2,003,LAND,1925,1378000.0,38800.0,2020
040701800000,,DUNBAR ST,V6S 2E2,003,LAND,1925,2001000.0,43100.0,2025
040701800000,,DUNBAR ST,V6S 2E2,003,LAND,1925,1792000.0,38700.0,2023
040701800000,,DUNBAR ST,V6S 2E2,003,LAND,1925,1883000.0,37700.0,2024
040701910000,,DUNBAR ST,V6S 2E1,003,LAND,1927,2064000.0,157000.0,2025
040701910000,,DUNBAR ST,V6S 2E1,003,LAND,1927,1548000.0,157000.0,2021
040701910000,,DUNBAR ST,V6S 2E1,003,LAND,1927,1419000.0,171000.0,2020
040701910000,,DUNBAR ST,V6S 2E1,003,LAND,1927,1849000.0,175000.0,2023
040701910000,,DUNBAR ST,V6S 2E1,003,LAND,1927,1943000.0,170000.0,2024
040701910000,,DUNBAR ST,V6S 2E1,003,LAND,1927,1827000.0,175000.0,2022
040701920000,,DUNBAR ST,V6S 2E2,003,LAND,1925,1378000.0,49700.0,2020
040701920000,,DUNBAR ST,V6S 2E2,003,LAND,1925,1777000.0,49700.0,2022
040701920000,,DUNBAR ST,V6S 2E2,003,LAND,1925,2001000.0,42500.0,2025
040701920000,,DUNBAR ST,V6S 2E2,003,LAND,1925,1792000.0,47300.0,2023
040701920000,,DUNBAR ST,V6S 2E2,003,LAND,1925,1504000.0,47400.0,2021
040701920000,,DUNBAR ST,V6S 2E2,003,LAND,1925,1883000.0,46500.0,2024
040706070000,,DUNBAR ST,V6S 2E3,003,LAND,1927,2072000.0,93900.0,2025
040706070000,,DUNBAR ST,V6S 2E3,003,LAND,1927,1950000.0,104000.0,2024
040706070000,,DUNBAR ST,V6S 2E3,003,LAND,1927,1856000.0,114000.0,2023
040706070000,,DUNBAR ST,V6S 2E3,003,LAND,1927,1832000.0,69700.0,2022
040706070000,,DUNBAR ST,V6S 2E3,003,LAND,1927,1553000.0,62800.0,2021
040706070000,,DUNBAR ST,V6S 2E3,003,LAND,1927,1425000.0,62800.0,2020
040706080000,,DUNBAR ST,V6S 2E4,003,LAND,1930,1754000.0,33300.0,2023
040706080000,,DUNBAR ST,V6S 2E4,003,LAND,1930,1485000.0,33600.0,2021
040706080000,,DUNBAR ST,V6S 2E4,003,LAND,1930,1739000.0,35300.0,2022
040706080000,,DUNBAR ST,V6S 2E4,003,LAND,1930,1958000.0,36000.0,2025
040706080000,,DUNBAR ST,V6S 2E4,003,LAND,1930,1843000.0,31800.0,2024
040706080000,,DUNBAR ST,V6S 2E4,003,LAND,1930,1361000.0,35300.0,2020
040706190000,,DUNBAR ST,V6S 2E3,003,LAND,1928,1943000.0,67000.0,2024
040706190000,,DUNBAR ST,V6S 2E3,003,LAND,1928,1548000.0,65100.0,2021
040706190000,,DUNBAR ST,V6S 2E3,003,LAND,1928,1849000.0,70300.0,2023
040706190000,,DUNBAR ST,V6S 2E3,003,LAND,1928,2064000.0,62800.0,2025
040706190000,,DUNBAR ST,V6S 2E3,003,LAND,1928,1419000.0,67100.0,2020
040706190000,,DUNBAR ST,V6S 2E3,003,LAND,1928,1827000.0,72400.0,2022
040706200000,,DUNBAR ST,V6S 2E4,003,LAND,1928,1958000.0,30100.0,2025
040706200000,,DUNBAR ST,V6S 2E4,003,LAND,1928,1754000.0,25300.0,2023
040706200000,,DUNBAR ST,V6S 2E4,003,LAND,1928,1485000.0,24100.0,2021
040706200000,,DUNBAR ST,V6S 2E4,003,LAND,1928,1739000.0,26400.0,2022
040706200000,,DUNBAR ST,V6S 2E4,003,LAND,1928,1843000.0,25300.0,2024
040706200000,,DUNBAR ST,V6S 2E4,003,LAND,1928,1361000.0,24800.0,2020
040706310000,,DUNBAR ST,V6S 2E3,003,LAND,1939,1548000.0,41700.0,2021
040706310000,,DUNBAR ST,V6S 2E3,003,LAND,1939,1419000.0,45200.0,2020
040706310000,,DUNBAR ST,V6S 2E3,003,LAND,1939,1849000.0,49200.0,2023
040706310000,,DUNBAR ST,V6S 2E3,003,LAND,1939,2064000.0,47000.0,2025
040706310000,,DUNBAR ST,V6S 2E3,003,LAND,1939,1943000.0,49700.0,2024
040706310000,,DUNBAR ST,V6S 2E3,003,LAND,1939,1827000.0,48400.0,2022
040706320000,,DUNBAR ST,V6S 2E4,003,LAND,1925,1485000.0,36200.0,2021
040706320000,,DUNBAR ST,V6S 2E4,003,LAND,1925,1361000.0,37100.0,2020
040706320000,,DUNBAR ST,V6S 2E4,003,LAND,1925,1754000.0,38400.0,2023
040706320000,,DUNBAR ST,V6S 2E4,003,LAND,1925,1958000.0,47200.0,2025
040706320000,,DUNBAR ST,V6S 2E4,003,LAND,1925,1739000.0,38700.0,2022
040706320000,,DUNBAR ST,V6S 2E4,003,LAND,1925,1843000.0,37700.0,2024
040706440000,,DUNBAR ST,V6S 2E4,003,LAND,1947,1485000.0,27800.0,2021
040706440000,,DUNBAR ST,V6S 2E4,003,LAND,1947,1739000.0,32200.0,2022
040706440000,,DUNBAR ST,V6S 2E4,003,LAND,1947,1958000.0,30500.0,2025
040706440000,,DUNBAR ST,V6S 2E4,003,LAND,1947,1754000.0,31900.0,2023
040706440000,,DUNBAR ST,V6S 2E4,003,LAND,1947,1843000.0,32200.0,2024
040706440000,,DUNBAR ST,V6S 2E4,003,LAND,1947,1361000.0,30000.0,2020
040706530000,,DUNBAR ST,V6S 2E3,003,LAND,1931,1943000.0,68400.0,2024
040706530000,,DUNBAR ST,V6S 2E3,003,LAND,1931,1849000.0,73600.0,2023
040706530000,,DUNBAR ST,V6S 2E3,003,LAND,1931,1548000.0,69800.0,2021
040706530000,,DUNBAR ST,V6S 2E3,003,LAND,1931,2064000.0,62500.0,2025
040706530000,,DUNBAR ST,V6S 2E3,003,LAND,1931,1419000.0,73300.0,2020
040706530000,,DUNBAR ST,V6S 2E3,003,LAND,1931,1827000.0,75500.0,2022
040706560000,,DUNBAR ST,V6S 2E4,003,LAND,1944,1958000.0,57700.0,2025
040706560000,,DUNBAR ST,V6S 2E4,003,LAND,1944,1361000.0,71200.0,2020
040706560000,,DUNBAR ST,V6S 2E4,003,LAND,1944,1843000.0,64300.0,2024
040706560000,,DUNBAR ST,V6S 2E4,003,LAND,1944,1739000.0,70000.0,2022
040706560000,,DUNBAR ST,V6S 2E4,003,LAND,1944,1485000.0,62700.0,2021
040706560000,,DUNBAR ST,V6S 2E4,003,LAND,1944,1754000.0,66900.0,2023
040706590000,,DUNBAR ST,V6S 2E3,003,LAND,1930,1827000.0,104000.0,2022
040706590000,,DUNBAR ST,V6S 2E3,003,LAND,1930,1548000.0,97400.0,2021
040706590000,,DUNBAR ST,V6S 2E3,003,LAND,1930,1849000.0,102000.0,2023
040706590000,,DUNBAR ST,V6S 2E3,003,LAND,1930,1419000.0,101000.0,2020
040706590000,,DUNBAR ST,V6S 2E3,003,LAND,1930,1943000.0,97100.0,2024
040706590000,,DUNBAR ST,V6S 2E3,003,LAND,1930,2064000.0,90600.0,2025
040706670000,,DUNBAR ST,V6S 2E3,003,LAND,1946,1548000.0,38900.0,2021
040706670000,,DUNBAR ST,V6S 2E3,003,LAND,1946,1827000.0,44200.0,2022
040706670000,,DUNBAR ST,V6S 2E3,003,LAND,1946,1849000.0,44400.0,2023
040706670000,,DUNBAR ST,V6S 2E3,003,LAND,1946,1419000.0,41500.0,2020
040706670000,,DUNBAR ST,V6S 2E3,003,LAND,1946,2064000.0,42500.0,2025
040706670000,,DUNBAR ST,V6S 2E3,003,LAND,1946,1943000.0,44400.0,2024
040706680000,,DUNBAR ST,V6S 2E4,003,LAND,1927,1361000.0,130000.0,2020
040706680000,,DUNBAR ST,V6S 2E4,003,LAND,1927,1485000.0,124000.0,2021
040706680000,,DUNBAR ST,V6S 2E4,003,LAND,1927,1739000.0,112000.0,2022
040706680000,,DUNBAR ST,V6S 2E4,003,LAND,1927,1958000.0,91400.0,2025
040706680000,,DUNBAR ST,V6S 2E4,003,LAND,1927,1754000.0,107000.0,2023
040706680000,,DUNBAR ST,V6S 2E4,003,LAND,1927,1843000.0,100000.0,2024
040706790000,,DUNBAR ST,V6S 2E3,003,LAND,1981,1849000.0,198000.0,2023
040706790000,,DUNBAR ST,V6S 2E3,003,LAND,1981,1548000.0,180000.0,2021
040706790000,,DUNBAR ST,V6S 2E3,003,LAND,1981,1419000.0,188000.0,2020
040706790000,,DUNBAR ST,V6S 2E3,003,LAND,1981,2064000.0,199000.0,2025
040706790000,,DUNBAR ST,V6S 2E3,003,LAND,1981,1827000.0,186000.0,2022
040706790000,,DUNBAR ST,V6S 2E3,003,LAND,1981,1943000.0,200000.0,2024
040706800000,,DUNBAR ST,V6S 2E4,003,LAND,1946,1361000.0,38800.0,2020
040706800000,,DUNBAR ST,V6S 2E4,003,LAND,1946,1485000.0,36100.0,2021
040706800000,,DUNBAR ST,V6S 2E4,003,LAND,1946,1754000.0,42100.0,2023
040706800000,,DUNBAR ST,V6S 2E4,003,LAND,1946,1739000.0,41600.0,2022
040706800000,,DUNBAR ST,V6S 2E4,003,LAND,1946,1958000.0,40300.0,2025
040706800000,,DUNBAR ST,V6S 2E4,003,LAND,1946,1843000.0,42400.0,2024
040706910000,,DUNBAR ST,V6S 2E3,003,LAND,1981,2064000.0,279000.0,2025
040706910000,,DUNBAR ST,V6S 2E3,003,LAND,1981,1827000.0,255000.0,2022
040706910000,,DUNBAR ST,V6S 2E3,003,LAND,1981,1419000.0,256000.0,2020
040706910000,,DUNBAR ST,V6S 2E3,003,LAND,1981,1548000.0,247000.0,2021
040706910000,,DUNBAR ST,V6S 2E3,003,LAND,1981,1849000.0,275000.0,2023
040706910000,,DUNBAR ST,V6S 2E3,003,LAND,1981,1943000.0,279000.0,2024
040706920000,,DUNBAR ST,V6S 2E4,003,LAND,1946,1843000.0,37400.0,2024
040706920000,,DUNBAR ST,V6S 2E4,003,LAND,1946,1361000.0,34500.0,2020
040706920000,,DUNBAR ST,V6S 2E4,003,LAND,1946,1739000.0,37000.0,2022
040706920000,,DUNBAR ST,V6S 2E4,003,LAND,1946,1485000.0,32200.0,2021
040706920000,,DUNBAR ST,V6S 2E4,003,LAND,1946,1754000.0,37100.0,2023
040706920000,,DUNBAR ST,V6S 2E4,003,LAND,1946,1958000.0,35600.0,2025
040707070000,,DUNBAR ST,V6S 2E5,003,LAND,1925,1835000.0,87000.0,2022
040707070000,,DUNBAR ST,V6S 2E5,003,LAND,1925,1859000.0,82500.0,2023
040707070000,,DUNBAR ST,V6S 2E5,003,LAND,1925,2075000.0,73000.0,2025
040707070000,,DUNBAR ST,V6S 2E5,003,LAND,1925,1555000.0,82700.0,2021
040707070000,,DUNBAR ST,V6S 2E5,003,LAND,1925,1953000.0,80400.0,2024
040707070000,,DUNBAR ST,V6S 2E5,003,LAND,1925,1428000.0,86200.0,2020
040707080000,,DUNBAR ST,V6S 2E6,003,LAND,1943,2175000.0,36100.0,2024
040707080000,,DUNBAR ST,V6S 2E6,003,LAND,1943,1654000.0,33500.0,2020
040707080000,,DUNBAR ST,V6S 2E6,003,LAND,1943,2053000.0,35900.0,2022
040707080000,,DUNBAR ST,V6S 2E6,003,LAND,1943,1789000.0,31200.0,2021
040707080000,,DUNBAR ST,V6S 2E6,003,LAND,1943,2070000.0,35800.0,2023
040707080000,,DUNBAR ST,V6S 2E6,003,LAND,1943,2311000.0,34400.0,2025
040707210000,,DUNBAR ST,V6S 2E5,003,LAND,1925,1849000.0,114000.0,2023
040707210000,,DUNBAR ST,V6S 2E5,003,LAND,1925,2064000.0,130000.0,2025
040707210000,,DUNBAR ST,V6S 2E5,003,LAND,1925,1419000.0,45200.0,2020
040707210000,,DUNBAR ST,V6S 2E5,003,LAND,1925,1548000.0,104000.0,2021
040707210000,,DUNBAR ST,V6S 2E5,003,LAND,1925,1827000.0,113000.0,2022
040707210000,,DUNBAR ST,V6S 2E5,003,LAND,1925,1943000.0,112000.0,2024
040707260000,,DUNBAR ST,V6S 2E6,003,LAND,1949,1789000.0,41200.0,2021
040707260000,,DUNBAR ST,V6S 2E6,003,LAND,1949,1654000.0,47200.0,2020
040707260000,,DUNBAR ST,V6S 2E6,003,LAND,1949,2311000.0,41000.0,2025
040707260000,,DUNBAR ST,V6S 2E6,003,LAND,1949,2070000.0,45500.0,2023
040707260000,,DUNBAR ST,V6S 2E6,003,LAND,1949,2175000.0,44700.0,2024
040707260000,,DUNBAR ST,V6S 2E6,003,LAND,1949,2053000.0,46800.0,2022
040707310000,,DUNBAR ST,V6S 2E5,003,LAND,1942,1849000.0,38000.0,2023
040707310000,,DUNBAR ST,V6S 2E5,003,LAND,1942,2064000.0,49900.0,2025
040707310000,,DUNBAR ST,V6S 2E5,003,LAND,1942,1827000.0,41000.0,2022
040707310000,,DUNBAR ST,V6S 2E5,003,LAND,1942,1419000.0,20100.0,2020
040707310000,,DUNBAR ST,V6S 2E5,003,LAND,1942,1943000.0,36600.0,2024
040707310000,,DUNBAR ST,V6S 2E5,003,LAND,1942,1548000.0,19100.0,2021
040707340000,,DUNBAR ST,V6S 2E6,003,LAND,1948,2053000.0,19200.0,2022
040707340000,,DUNBAR ST,V6S 2E6,003,LAND,1948,1789000.0,16200.0,2021
040707340000,,DUNBAR ST,V6S 2E6,003,LAND,1948,2070000.0,18600.0,2023
040707340000,,DUNBAR ST,V6S 2E6,003,LAND,1948,2311000.0,25800.0,2025
040707340000,,DUNBAR ST,V6S 2E6,003,LAND,1948,2175000.0,18600.0,2024
040707340000,,DUNBAR ST,V6S 2E6,003,LAND,1948,1654000.0,16200.0,2020
040707420000,,DUNBAR ST,V6S 2E6,003,LAND,1932,2311000.0,45900.0,2025
040707420000,,DUNBAR ST,V6S 2E6,003,LAND,1932,2175000.0,48500.0,2024
040707420000,,DUNBAR ST,V6S 2E6,003,LAND,1932,2070000.0,48100.0,2023
040707420000,,DUNBAR ST,V6S 2E6,003,LAND,1932,1789000.0,41600.0,2021
040707420000,,DUNBAR ST,V6S 2E6,003,LAND,1932,2053000.0,48300.0,2022
040707420000,,DUNBAR ST,V6S 2E6,003,LAND,1932,1654000.0,45000.0,2020
040707430000,,DUNBAR ST,V6S 2E5,003,LAND,1936,1419000.0,290000.0,2020
040707430000,,DUNBAR ST,V6S 2E5,003,LAND,1936,1826000.0,313000.0,2022
040707430000,,DUNBAR ST,V6S 2E5,003,LAND,1936,2064000.0,296000.0,2025
040707430000,,DUNBAR ST,V6S 2E5,003,LAND,1936,1943000.0,317000.0,2024
040707430000,,DUNBAR ST,V6S 2E5,003,LAND,1936,1849000.0,318000.0,2023
040707430000,,DUNBAR ST,V6S 2E5,003,LAND,1936,1548000.0,266000.0,2021
040707550000,,DUNBAR ST,V6S 2E5,003,LAND,1930,2064000.0,53300.0,2025
040707550000,,DUNBAR ST,V6S 2E5,003,LAND,1930,1827000.0,59900.0,2022
040707550000,,DUNBAR ST,V6S 2E5,003,LAND,1930,1548000.0,54100.0,2021
040707550000,,DUNBAR ST,V6S 2E5,003,LAND,1930,1849000.0,58900.0,2023
040707550000,,DUNBAR ST,V6S 2E5,003,LAND,1930,1419000.0,55500.0,2020
040707550000,,DUNBAR ST,V6S 2E5,003,LAND,1930,1943000.0,56500.0,2024
040707670000,,DUNBAR ST,V6S 2E5,003,LAND,1930,2064000.0,71400.0,2025
040707670000,,DUNBAR ST,V6S 2E5,003,LAND,1930,1943000.0,79900.0,2024
040707670000,,DUNBAR ST,V6S 2E5,003,LAND,1930,1548000.0,85900.0,2021
040707670000,,DUNBAR ST,V6S 2E5,003,LAND,1930,1849000.0,87600.0,2023
040707670000,,DUNBAR ST,V6S 2E5,003,LAND,1930,1827000.0,91500.0,2022
040707670000,,DUNBAR ST,V6S 2E5,003,LAND,1930,1419000.0,90300.0,2020
040707760000,,DUNBAR ST,V6S 2E6,003,LAND,1948,2053000.0,40100.0,2022
040707760000,,DUNBAR ST,V6S 2E6,003,LAND,1948,1789000.0,34500.0,2021
040707760000,,DUNBAR ST,V6S 2E6,003,LAND,1948,2070000.0,39900.0,2023
040707760000,,DUNBAR ST,V6S 2E6,003,LAND,1948,2311000.0,38000.0,2025
040707760000,,DUNBAR ST,V6S 2E6,003,LAND,1948,1654000.0,37400.0,2020
040707760000,,DUNBAR ST,V6S 2E6,003,LAND,1948,2175000.0,40300.0,2024
040707790000,,DUNBAR ST,V6S 2E5,003,LAND,2017,1490000.0,1083000.0,2020
040707790000,,DUNBAR ST,V6S 2E5,003,LAND,2017,1625000.0,1082000.0,2021
040707790000,,DUNBAR ST,V6S 2E5,003,LAND,2017,1918000.0,1148000.0,2022
040707790000,,DUNBAR ST,V6S 2E5,003,LAND,2017,2167000.0,1262000.0,2025
040707790000,,DUNBAR ST,V6S 2E5,003,LAND,2017,2040000.0,1210000.0,2024
040707790000,,DUNBAR ST,V6S 2E5,003,LAND,2017,1941000.0,1144000.0,2023
040707930000,,DUNBAR ST,V6S 2E5,003,LAND,2018,2271000.0,1544000.0,2025
040707930000,,DUNBAR ST,V6S 2E5,003,LAND,2018,2137000.0,1493000.0,2024
040707930000,,DUNBAR ST,V6S 2E5,003,LAND,2018,1703000.0,1317000.0,2021
040707930000,,DUNBAR ST,V6S 2E5,003,LAND,2018,2009000.0,1403000.0,2022
040707930000,,DUNBAR ST,,003,LAND,2018,1561000.0,1311000.0,2020
040707930000,,DUNBAR ST,V6S 2E5,003,LAND,2018,2034000.0,1416000.0,2023
040707960000,,KING EDWARD AVE W,V6S 1M4,003,LAND,1945,2053000.0,39900.0,2022
040707960000,,KING EDWARD AVE W,V6S 1M4,003,LAND,1945,2070000.0,39400.0,2023
040707960000,,KING EDWARD AVE W,V6S 1M4,003,LAND,1945,2175000.0,39800.0,2024
040707960000,,KING EDWARD AVE W,V6S 1M4,003,LAND,1945,1789000.0,34600.0,2021
040707960000,,KING EDWARD AVE W,V6S 1M4,003,LAND,1945,1654000.0,38400.0,2020
040707960000,,KING EDWARD AVE W,V6S 1M4,003,LAND,1945,2311000.0,37600.0,2025
040712050000,,26TH AVE W,V6S 1P1,003,LAND,1990,3061000.0,2249000.0,2025
